#(dyne/cm2)	(K)	(cm2/s)
Pressure	Temp	Kzz
1.951772E+00	2.295280E+02	4.008423E+07
1.961685E+00	2.295280E+02	3.998282E+07
1.971648E+00	2.295280E+02	3.988167E+07
1.981663E+00	2.295280E+02	3.978077E+07
1.991728E+00	2.295280E+02	3.968013E+07
2.001844E+00	2.295280E+02	3.957974E+07
2.012011E+00	2.295280E+02	3.947961E+07
2.022230E+00	2.295280E+02	3.937973E+07
2.032501E+00	2.295280E+02	3.928010E+07
2.042824E+00	2.295280E+02	3.918073E+07
2.053200E+00	2.295280E+02	3.908161E+07
2.063628E+00	2.295280E+02	3.898273E+07
2.074110E+00	2.295280E+02	3.888411E+07
2.084644E+00	2.295280E+02	3.878574E+07
2.095232E+00	2.295280E+02	3.868762E+07
2.105874E+00	2.295280E+02	3.858974E+07
2.116570E+00	2.295280E+02	3.849211E+07
2.127320E+00	2.295280E+02	3.839473E+07
2.138125E+00	2.295280E+02	3.829760E+07
2.148984E+00	2.295280E+02	3.820071E+07
2.159899E+00	2.295280E+02	3.810406E+07
2.170869E+00	2.295280E+02	3.800767E+07
2.181895E+00	2.295280E+02	3.791151E+07
2.192977E+00	2.295280E+02	3.781560E+07
2.204115E+00	2.295280E+02	3.771993E+07
2.215310E+00	2.295280E+02	3.762450E+07
2.226562E+00	2.295280E+02	3.752932E+07
2.237871E+00	2.295280E+02	3.743437E+07
2.249237E+00	2.295280E+02	3.733967E+07
2.260661E+00	2.295280E+02	3.724520E+07
2.272143E+00	2.295280E+02	3.715097E+07
2.283683E+00	2.295280E+02	3.705699E+07
2.295282E+00	2.295280E+02	3.696324E+07
2.306940E+00	2.295280E+02	3.686972E+07
2.318657E+00	2.295280E+02	3.677645E+07
2.330434E+00	2.295280E+02	3.668341E+07
2.342270E+00	2.295280E+02	3.659060E+07
2.354167E+00	2.295280E+02	3.649803E+07
2.366123E+00	2.295280E+02	3.640569E+07
2.378141E+00	2.295280E+02	3.631359E+07
