#(dyne/cm2)	(K)	(cm2/s)
Pressure	Temp	Kzz
8.124930E+02	2.311044E+02	1.964618E+06
8.547985E+02	2.311044E+02	1.915385E+06
8.993067E+02	2.311044E+02	1.867386E+06
9.461324E+02	2.311044E+02	1.820590E+06
9.953962E+02	2.311044E+02	1.774966E+06
1.047225E+03	2.311042E+02	1.730486E+06
1.101753E+03	2.310563E+02	1.687120E+06
1.159120E+03	2.306666E+02	1.644841E+06
1.219473E+03	2.300803E+02	1.603621E+06
1.282970E+03	2.294596E+02	1.563435E+06
1.349772E+03	2.288626E+02	1.524255E+06
1.420053E+03	2.286443E+02	1.486058E+06
1.493993E+03	2.286102E+02	1.448817E+06
1.571784E+03	2.285770E+02	1.412510E+06
1.653624E+03	2.285422E+02	1.377113E+06
1.739726E+03	2.285057E+02	1.342603E+06
1.830312E+03	2.284720E+02	1.308957E+06
1.925614E+03	2.284416E+02	1.276155E+06
2.025878E+03	2.284099E+02	1.244175E+06
2.131362E+03	2.283765E+02	1.212996E+06
2.242340E+03	2.283414E+02	1.182599E+06
2.359095E+03	2.283073E+02	1.152963E+06
2.481930E+03	2.283971E+02	1.124070E+06
2.611161E+03	2.288366E+02	1.095901E+06
2.747121E+03	2.293703E+02	1.068438E+06
2.890160E+03	2.299294E+02	1.041663E+06
3.040646E+03	2.303568E+02	1.015559E+06
3.198969E+03	2.304057E+02	9.901090E+05
3.365535E+03	2.303748E+02	9.652970E+05
3.540774E+03	2.303420E+02	9.411068E+05
3.725137E+03	2.303075E+02	9.175228E+05
3.919100E+03	2.302712E+02	8.945299E+05
4.123163E+03	2.302340E+02	8.721131E+05
4.337850E+03	2.302014E+02	8.502581E+05
4.563716E+03	2.301705E+02	8.289507E+05
4.801343E+03	2.301381E+02	8.081773E+05
5.051342E+03	2.301039E+02	7.879245E+05
5.314359E+03	2.300680E+02	7.681793E+05
5.591071E+03	2.300160E+02	7.489288E+05
5.882190E+03	2.297952E+02	7.301608E+05
6.188468E+03	2.294584E+02	7.118630E+05
6.510694E+03	2.291003E+02	6.940239E+05
6.849697E+03	2.287235E+02	6.766317E+05
7.206351E+03	2.283271E+02	6.596754E+05
7.581576E+03	2.279111E+02	6.431441E+05
7.976339E+03	2.276130E+02	6.270270E+05
8.391656E+03	2.278617E+02	6.113138E+05
8.828599E+03	2.282381E+02	5.959943E+05
9.288292E+03	2.286350E+02	5.810588E+05
9.771921E+03	2.290525E+02	5.664976E+05
1.028073E+04	2.294590E+02	5.523012E+05
1.081604E+04	2.295879E+02	5.384606E+05
1.137921E+04	2.295601E+02	5.249669E+05
1.197171E+04	2.295273E+02	5.118113E+05
1.259506E+04	2.294928E+02	4.989854E+05
1.325087E+04	2.294565E+02	4.864809E+05
1.394083E+04	2.294210E+02	4.742897E+05
1.466671E+04	2.293907E+02	4.624041E+05
1.543038E+04	2.293599E+02	4.508163E+05
1.623382E+04	2.293276E+02	4.395190E+05
1.707910E+04	2.292935E+02	4.285047E+05
1.796838E+04	2.292577E+02	4.177664E+05
1.890397E+04	2.292201E+02	4.072972E+05
1.988828E+04	2.291844E+02	3.970904E+05
2.092383E+04	2.291541E+02	3.871394E+05
2.201331E+04	2.291231E+02	3.774378E+05
2.315951E+04	2.290906E+02	3.679792E+05
2.436540E+04	2.290564E+02	3.587577E+05
2.563407E+04	2.290204E+02	3.497673E+05
2.696881E+04	2.290134E+02	3.410022E+05
2.837304E+04	2.298822E+02	3.324567E+05
2.985038E+04	2.320220E+02	3.241254E+05
3.140465E+04	2.343261E+02	3.160029E+05
3.303985E+04	2.354045E+02	3.080839E+05
3.476019E+04	2.349949E+02	3.003634E+05
3.657011E+04	2.344243E+02	2.928363E+05
3.847427E+04	2.338246E+02	2.854979E+05
4.047757E+04	2.332469E+02	2.783433E+05
4.258518E+04	2.327570E+02	2.713681E+05
4.480254E+04	2.322593E+02	2.645676E+05
4.713535E+04	2.317357E+02	2.579376E+05
4.958962E+04	2.311980E+02	2.514737E+05
5.217169E+04	2.308699E+02	2.451718E+05
5.488820E+04	2.308133E+02	2.390279E+05
5.774615E+04	2.307805E+02	2.330379E+05
6.075292E+04	2.307461E+02	2.271980E+05
6.391624E+04	2.307153E+02	2.215044E+05
6.724427E+04	2.308145E+02	2.159536E+05
7.074559E+04	2.311084E+02	2.105418E+05
7.442922E+04	2.314312E+02	2.052657E+05
7.830465E+04	2.317708E+02	2.001217E+05
8.238187E+04	2.321281E+02	1.951067E+05
8.667139E+04	2.325030E+02	1.902174E+05
9.118425E+04	2.328611E+02	1.854505E+05
9.593209E+04	2.331739E+02	1.808032E+05
1.009272E+05	2.334950E+02	1.762723E+05
1.061823E+05	2.338328E+02	1.718549E+05
1.117111E+05	2.341883E+02	1.675483E+05
1.175277E+05	2.345687E+02	1.633495E+05
1.236472E+05	2.352882E+02	1.592560E+05
1.300854E+05	2.368031E+02	1.552651E+05
1.368587E+05	2.385171E+02	1.513742E+05
1.439848E+05	2.403211E+02	1.475807E+05
1.514819E+05	2.422205E+02	1.438824E+05
1.593694E+05	2.444083E+02	1.402767E+05
1.676675E+05	2.471892E+02	1.367614E+05
1.763977E+05	2.502058E+02	1.333342E+05
1.855825E+05	2.533800E+02	1.299929E+05
1.952456E+05	2.567466E+02	1.267353E+05
2.054117E+05	2.616893E+02	1.235593E+05
2.161073E+05	2.707929E+02	1.204629E+05
2.273597E+05	2.812733E+02	1.174441E+05
2.391980E+05	2.923052E+02	1.145010E+05
2.516527E+05	3.040573E+02	1.116316E+05
2.647559E+05	3.171224E+02	1.088341E+05
2.785414E+05	3.274319E+02	1.061068E+05
2.930447E+05	3.346844E+02	1.034478E+05
3.083031E+05	3.420761E+02	1.008554E+05
3.243561E+05	3.495139E+02	9.832795E+04
3.412449E+05	3.562657E+02	9.586387E+04
3.590130E+05	3.628966E+02	9.346154E+04
3.777064E+05	3.681182E+02	9.111940E+04
3.973730E+05	3.723625E+02	8.883597E+04
4.180637E+05	3.768067E+02	8.660975E+04
4.398317E+05	3.819490E+02	8.443932E+04
4.627332E+05	3.878367E+02	8.232329E+04
4.868271E+05	3.938151E+02	8.026028E+04
5.121755E+05	3.985847E+02	1.000000E+06
5.388438E+05	4.029118E+02	1.000000E+06
5.669007E+05	4.081574E+02	1.000000E+06
5.964185E+05	4.153555E+02	1.000000E+06
6.274732E+05	4.231583E+02	1.000000E+06
6.601449E+05	4.301154E+02	1.000000E+06
6.945178E+05	4.360642E+02	1.000000E+06
7.306804E+05	4.422602E+02	1.000000E+06
7.687260E+05	4.486489E+02	1.000000E+06
8.087525E+05	4.544717E+02	1.000000E+06
8.508632E+05	4.601505E+02	1.000000E+06
